match_id,player_id,b1,b2,sigma_b1,sigma_b2,start_pos_super,Starting Position,Team,Jersey Num,first_name,last_name,ball_in_play,possession,Player,Position,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan
984617,222353.0,10.243407398278716,1.4628159304137531e-06,0.001156931465641257,1.0342898365399756e-08,CB,CD,Away,14,Jens,Stage,0.6357662211758188,0.6782563534381275,J. Stage,"LCMF, RW, CF",22.0,1000000.0,34.0,2980.0,6.0,4.29,1.0,2.01,Denmark,Denmark,right,185.0,83.0,no
984617,85050.0,11.165354999128056,-9.078650741225501e-06,0.001092457987286151,9.766509360225202e-09,F,FW,Away,20,Patrick,Mortensen,0.6357662211758188,0.6782563534381275,P. Mortensen,CF,30.0,600000.0,12.0,1016.0,9.0,7.91,0.0,0.09,Denmark,Denmark,right,190.0,78.0,no
984602,90883.0,11.712304193914768,-1.1012420292829984e-06,0.001945905607688248,1.7882322412704314e-08,M,LM,Home,5,Marc,Dal Hende,0.6251770651670997,0.4104210413923193,M. Dal Hende,LWB,28.0,1500000.0,24.0,2260.0,7.0,5.63,3.0,1.54,Denmark,Denmark,left,179.0,75.0,no
984602,204164.0,16.749132283299407,-3.8723352034175406e-05,0.002380068764457923,2.187215887569913e-08,M,RM,Home,6,Joel,Andersson,0.6251770651670997,0.4104210413923193,J. Andersson,"RWB, LWB",22.0,2500000.0,30.0,2747.0,1.0,1.56,4.0,3.71,Sweden,Sweden,right,178.0,68.0,no
984602,13994.0,12.350635674665527,-1.6034273449752655e-05,0.001219953694434932,1.1211029507927181e-08,M,CM,Home,7,Jakob,Poulsen,0.6251770651670997,0.4104210413923193,J. Poulsen,"RCMF, LCMF",36.0,400000.0,34.0,3078.0,7.0,5.66,7.0,7.08,Denmark,Denmark,right,181.0,74.0,no
984602,200933.0,12.59226887269694,-1.6841269231285693e-05,0.0018203565049847753,1.672856149657102e-08,M,CM,Home,10,Evander,da Silva Ferreira,0.6251770651670997,0.4104210413923193,Evander,"LCMF, AMF, LCMF3",21.0,3500000.0,26.0,1855.0,9.0,4.95,4.0,3.71,Brazil,Brazil,right,179.0,74.0,no
984602,115982.0,10.633850714331984,-4.072626170211489e-07,0.0009684434454506002,8.899721421906337e-09,CB,CD,Home,14,Alexander,Scholz,0.6251770651670997,0.4104210413923193,A. Scholz,"LCB3, RCB3",26.0,2000000.0,27.0,2527.0,3.0,2.62,0.0,1.87,Denmark,"Denmark, Germany",right,189.0,87.0,no
984602,61527.0,10.312344001648707,-6.54943782167276e-06,0.0008391711151456195,7.711745194446245e-09,CB,CD,Home,28,Erik,Sviatchenko,0.6251770651670997,0.4104210413923193,E. Sviatchenko,"CB, RCB3",27.0,2000000.0,27.0,2483.0,1.0,2.36,1.0,2.45,Denmark,"Denmark, Ukraine",right,185.0,82.0,no
984602,155453.0,10.856771627223079,-1.192874958750138e-05,0.0011062501084644087,1.016612563181303e-08,CB,CD,Away,32,Kasper,Pedersen,0.6251770651670997,0.5895789586076805,K. Pedersen,LCB,26.0,400000.0,22.0,1984.0,4.0,2.27,1.0,0.55,Denmark,Denmark,right,185.0,75.0,no
984602,182413.0,5.569875045046349,-9.059885064648313e-06,0.0010170646984416821,9.34653691014558e-09,GK,GK,Away,1,Jacob,Rinne,0.6251770651670997,0.5895789586076805,J. Rinne,GK,26.0,700000.0,34.0,3261.0,0.0,0.0,0.0,0.0,Sweden,Sweden,left,188.0,86.0,no
984602,48601.0,11.955938472187672,-3.861011478013798e-06,0.0014639789054519267,1.3453552183019215e-08,M,RM,Away,2,Patrick,Kristensen,0.6251770651670997,0.5895789586076805,P. Kristensen,RB,32.0,200000.0,14.0,1249.0,1.0,0.82,0.0,1.27,Denmark,Denmark,right,173.0,68.0,no
984602,79462.0,15.416454899038046,-3.4881152088716546e-05,0.002502940426657945,2.3001314799346967e-08,M,LM,Away,3,Jakob,Ahlmann Nielsen,0.6251770651670997,0.5895789586076805,J. Ahlmann,LB,28.0,500000.0,25.0,2200.0,0.0,0.52,1.0,1.69,Denmark,Denmark,left,179.0,70.0,no
984602,80502.0,10.685350000794118,-1.4067915162953436e-05,0.0013638116058610544,1.2533042988468403e-08,CB,CD,Away,5,Jores,Okore,0.6251770651670997,0.5895789586076805,J. Okore,RCB,26.0,1000000.0,31.0,2853.0,0.0,1.23,0.0,0.26,Côte d'Ivoire,"Côte d'Ivoire, Denmark",right,183.0,80.0,no
984602,213602.0,14.692367682716773,-2.2740064872914714e-05,0.0016945439279088426,1.5572379446704008e-08,M,CM,Away,7,Oliver,Abildgaard,0.6251770651670997,0.5895789586076805,O. Abildgaard,"LCMF, RCMF",23.0,700000.0,25.0,2280.0,1.0,2.19,0.0,1.31,Denmark,Denmark,left,175.0,66.0,no
984602,84500.0,9.775405331493868,-1.1222788521221495e-06,0.0013387410476431885,1.2302651697375074e-08,F,FW,Away,17,Kasper,Kusk,0.6251770651670997,0.5895789586076805,K. Kusk,"RW, RWF",27.0,1000000.0,33.0,2812.0,5.0,3.88,7.0,6.57,Denmark,Denmark,left,180.0,67.0,no
984613,202918.0,12.668946713281693,-1.3383322713779235e-05,0.0015255762383511876,1.3994908409892327e-08,M,LAM,Home,7,Imed,Louati,0.7033460524539376,0.3779426289498554,I. Louati,"CF, LW, RAMF",25.0,250000.0,23.0,1626.0,2.0,4.38,2.0,1.09,Tunisia,Tunisia,right,192.0,88.0,no
984613,114595.0,13.692245206954524,-1.36440153381453e-05,0.0018400987322713914,1.6880187578266868e-08,M,CDM,Home,8,Melker,Hallberg,0.7033460524539376,0.3779426289498554,M. Hallberg,"RCMF3, RDMF, RCMF",23.0,400000.0,27.0,2028.0,1.0,1.63,1.0,2.35,Sweden,Sweden,right,185.0,77.0,no
984613,227937.0,11.702004283265367,2.219004841626437e-06,0.002037638674544802,1.8692324734640847e-08,M,RAM,Home,10,Alan,Sousa,0.7033460524539376,0.3779426289498554,Allan Sousa,"CF, RW, RAMF",22.0,700000.0,27.0,2350.0,10.0,10.55,1.0,2.46,Brazil,Brazil,left,174.0,70.0,no
984613,94694.0,3.94271501901672,-4.5600841649565665e-06,0.0006592305808800225,6.047466756469448e-09,GK,GK,Home,91,Pavol,Bajza,0.7033460524539376,0.3779426289498554,P. Bajza,GK,27.0,200000.0,24.0,2239.0,0.0,0.0,0.0,0.0,Slovakia,Slovakia,right,195.0,90.0,no
984613,456052.0,14.438729475745804,-1.7612866913843636e-05,0.002313007745092884,2.121842915632521e-08,M,CAM,Home,30,Arbnor,Mucolli,0.7033460524539376,0.3779426289498554,Ar. Mucolli,"RCMF3, LCMF3, RW",19.0,300000.0,26.0,1632.0,1.0,1.07,0.0,2.34,Denmark,"Denmark, Albania",left,175.0,70.0,no
